index,learning_rate,batch_size,num_unit,auc,epochs,activation,dropout_rate,initilizer,num_layers,momentum,optimizer
37940,0.01,50,512,0.8832210701581775,100,sigmoid,0,he_uniform,2,0,SGD
7651,0.001,20,256,0.8831832286384621,100,softsign,0.5,uniform,2,0,SGD
27815,0.01,500,256,0.8831832286384621,100,softsign,0,lecun_uniform,2,0,SGD
28575,0.01,100,10,0.8831832286384621,50,softsign,0,he_uniform,2,0,SGD
37844,0.01,50,100,0.8831832286384621,100,sigmoid,0,he_uniform,2,0,SGD
31556,0.01,50,256,0.8831453871187467,100,softsign,0.7,normal,2,0,SGD
43880,0.01,50,100,0.8831453871187467,20,selu,0.5,lecun_uniform,2,0,SGD
49410,0.1,1000,256,0.8831453871187467,50,relu,0.5,he_uniform,2,0,SGD
26203,0.01,20,2048,0.8831453871187466,100,relu,0.5,uniform,5,0,SGD
35630,0.01,50,512,0.8831453871187466,50,tanh,0.5,he_uniform,2,0,SGD
2515,0.001,20,512,0.8831075455990313,100,relu,0.5,lecun_uniform,2,0,SGD
47467,0.1,20,512,0.8831075455990313,100,relu,0.1,lecun_uniform,5,0,SGD
35966,0.01,50,2048,0.8830697040793158,50,tanh,0.7,lecun_uniform,2,0,SGD
20318,0.001,50,256,0.8830318625596004,50,selu,0.1,uniform,2,0,SGD
44780,0.01,50,100,0.8830318625596004,100,selu,0.5,he_uniform,5,0,SGD
35204,0.01,50,10,0.8830318625596003,100,tanh,0.5,uniform,2,0,SGD
36542,0.01,50,2048,0.8830318625596003,50,tanh,0.7,uniform,2,0,SGD
32173,0.01,20,512,0.882994021039885,50,softsign,0.7,he_uniform,2,0,SGD
35485,0.01,20,10,0.882994021039885,50,tanh,0.5,he_uniform,2,0,SGD
45950,0.01,50,256,0.882994021039885,50,selu,0.7,he_uniform,2,0,SGD
48585,0.1,100,512,0.882994021039885,20,relu,0.5,lecun_uniform,2,0,SGD
27898,0.01,200,2048,0.8829940210398849,20,softsign,0,lecun_uniform,2,0,SGD
47144,0.1,50,512,0.8829940210398849,20,relu,0,he_uniform,2,0,SGD
35912,0.01,50,512,0.8829183380004542,20,tanh,0.7,lecun_uniform,2,0,SGD
46189,0.1,20,100,0.8829183380004542,50,relu,0,lecun_uniform,2,0,SGD
32125,0.01,20,256,0.882918338000454,50,softsign,0.7,he_uniform,2,0,SGD
49454,0.1,50,512,0.8828804964807385,50,relu,0.5,he_uniform,2,0,SGD
31255,0.01,20,256,0.8828426549610232,20,softsign,0.7,lecun_uniform,2,0,SGD
32936,0.01,50,100,0.8828048134413079,20,tanh,0,uniform,2,0,SGD
39427,0.01,20,2048,0.8828048134413079,100,sigmoid,0.5,lecun_uniform,2,0,SGD
43910,0.01,50,100,0.8828048134413079,50,selu,0.5,lecun_uniform,5,0,SGD
21523,0.001,20,512,0.8828048134413078,100,selu,0.5,uniform,2,0,SGD
31845,0.01,100,256,0.8828048134413078,100,softsign,0.7,uniform,2,0,SGD
34414,0.01,200,100,0.8828048134413078,100,tanh,0.1,he_uniform,5,0,SGD
4820,0.001,50,512,0.8827669719215924,100,softsign,0,lecun_uniform,2,0,SGD
30517,0.01,20,2048,0.8827669719215923,50,softsign,0.5,normal,5,0,SGD
25600,0.01,200,2048,0.8827291304018771,50,relu,0.5,lecun_uniform,2,0,SGD
5827,0.001,20,10,0.882729130401877,100,softsign,0.1,lecun_uniform,2,0,SGD
45655,0.01,20,256,0.882729130401877,20,selu,0.7,uniform,2,0,SGD
29050,0.01,200,2048,0.8826534473624461,20,softsign,0.1,lecun_uniform,2,0,SGD
31318,0.01,200,512,0.8826534473624461,100,softsign,0.7,lecun_uniform,2,0,SGD
31365,0.01,100,2048,0.8826534473624461,100,softsign,0.7,lecun_uniform,2,0,SGD
32376,0.01,1000,100,0.8826534473624461,100,tanh,0,lecun_uniform,2,0,SGD
47489,0.1,500,2048,0.8826345266025885,50,relu,0.1,lecun_uniform,2,0,SGD
49351,0.1,20,100,0.8826345266025883,20,relu,0.5,he_uniform,2,0,SGD
27277,0.01,20,512,0.8826156058427307,50,relu,0.7,uniform,2,0,SGD
36781,0.01,20,512,0.8826156058427306,50,tanh,0.7,he_uniform,2,0,SGD
45644,0.01,50,100,0.8826156058427306,100,selu,0.7,uniform,5,0,SGD
11659,0.001,20,100,0.8825399228032998,100,tanh,0.5,lecun_uniform,5,0,SGD
45621,0.01,100,100,0.8825399228032998,100,selu,0.7,uniform,2,0,SGD
5437,0.001,20,2048,0.8825399228032997,50,softsign,0,uniform,2,0,SGD
44889,0.01,100,2048,0.8825399228032997,20,selu,0.5,he_uniform,2,0,SGD
44614,0.01,200,2048,0.8825020812835844,100,selu,0.5,uniform,2,0,SGD
32084,0.01,50,100,0.8825020812835843,100,softsign,0.7,he_uniform,2,0,SGD
36740,0.01,50,256,0.8825020812835843,100,tanh,0.7,he_uniform,2,0,SGD
28455,0.01,100,512,0.8824642397638689,50,softsign,0,uniform,5,0,SGD
39715,0.01,20,2048,0.8824642397638689,100,sigmoid,0.5,normal,2,0,SGD
44798,0.01,50,256,0.8824263982441536,50,selu,0.5,he_uniform,2,0,SGD
49360,0.1,200,100,0.8823885567244382,50,relu,0.5,he_uniform,2,0,SGD
42754,0.01,200,100,0.882388556724438,20,selu,0.1,lecun_uniform,5,0,SGD
35827,0.01,20,100,0.8823696359645804,100,tanh,0.7,lecun_uniform,2,0,SGD
26707,0.01,20,512,0.8823507152047227,100,relu,0.7,lecun_uniform,2,0,SGD
47391,0.1,100,256,0.8823507152047227,50,relu,0.1,lecun_uniform,2,0,SGD
47393,0.1,500,256,0.8823128736850072,50,relu,0.1,lecun_uniform,2,0,SGD
6877,0.001,20,2048,0.8823128736850071,50,softsign,0.1,he_uniform,2,0,SGD
42487,0.01,20,256,0.8822939529251494,20,selu,0,he_uniform,2,0,SGD
28159,0.01,20,512,0.8822750321652918,20,softsign,0,normal,5,0,SGD
45421,0.01,20,512,0.8822750321652918,50,selu,0.7,normal,2,0,SGD
6901,0.001,20,2048,0.8822750321652917,50,softsign,0.1,he_uniform,5,0,SGD
24391,0.01,20,512,0.8822371906455764,20,relu,0.1,lecun_uniform,2,0,SGD
43894,0.01,200,100,0.8822371906455763,100,selu,0.5,lecun_uniform,2,0,SGD
45141,0.01,100,512,0.8822371906455763,100,selu,0.7,lecun_uniform,2,0,SGD
31262,0.01,50,256,0.8821993491258608,50,softsign,0.7,lecun_uniform,2,0,SGD
48806,0.1,50,100,0.8821804283660033,50,relu,0.5,normal,5,0,SGD
28772,0.01,50,2048,0.8821804283660032,100,softsign,0,he_uniform,2,0,SGD
34775,0.01,500,512,0.8821615076061455,100,tanh,0.5,lecun_uniform,2,0,SGD
37988,0.01,50,2048,0.8821615076061455,100,sigmoid,0,he_uniform,2,0,SGD
39085,0.01,20,512,0.8821236660864301,50,sigmoid,0.1,he_uniform,2,0,SGD
49246,0.1,200,2048,0.8821236660864301,100,relu,0.5,uniform,5,0,SGD
19742,0.001,50,256,0.8820858245667147,50,selu,0.1,lecun_uniform,2,0,SGD
27181,0.01,20,100,0.8820858245667147,50,relu,0.7,uniform,2,0,SGD
35343,0.01,100,512,0.8820858245667147,50,tanh,0.5,uniform,2,0,SGD
11677,0.001,20,256,0.8820858245667145,50,tanh,0.5,lecun_uniform,2,0,SGD
44600,0.01,50,2048,0.8820479830469993,20,selu,0.5,uniform,2,0,SGD
21547,0.001,20,512,0.8820479830469992,100,selu,0.5,uniform,5,0,SGD
48223,0.1,20,100,0.8820479830469992,20,relu,0.1,he_uniform,5,0,SGD
35125,0.01,20,2048,0.8820101415272839,50,tanh,0.5,normal,5,0,SGD
5875,0.001,20,100,0.8820101415272837,100,softsign,0.1,lecun_uniform,2,0,SGD
49159,0.1,20,512,0.8820101415272837,20,relu,0.5,uniform,2,0,SGD
26659,0.01,20,256,0.881991220767426,100,relu,0.7,lecun_uniform,2,0,SGD
10581,0.001,100,512,0.8819723000075684,100,tanh,0.1,lecun_uniform,2,0,SGD
26132,0.01,50,512,0.8819723000075683,100,relu,0.5,uniform,2,0,SGD
30063,0.01,100,100,0.8819723000075683,50,softsign,0.5,lecun_uniform,2,0,SGD
20852,0.001,50,100,0.8819344584878529,100,selu,0.5,lecun_uniform,2,0,SGD
27784,0.01,200,100,0.8819344584878528,50,softsign,0,lecun_uniform,5,0,SGD
31221,0.01,100,100,0.8819344584878528,100,softsign,0.7,lecun_uniform,2,0,SGD
37412,0.01,50,2048,0.8818966169681375,100,sigmoid,0,normal,2,0,SGD
40291,0.01,20,2048,0.8818966169681375,100,sigmoid,0.5,he_uniform,2,0,SGD
44750,0.01,50,100,0.8818966169681374,50,selu,0.5,he_uniform,2,0,SGD
44996,0.01,50,10,0.8818966169681374,100,selu,0.7,lecun_uniform,2,0,SGD
48331,0.1,20,512,0.8818776962082798,100,relu,0.1,he_uniform,5,0,SGD
33464,0.01,50,10,0.881858775448422,20,tanh,0.1,lecun_uniform,2,0,SGD
45183,0.01,100,2048,0.881858775448422,50,selu,0.7,lecun_uniform,2,0,SGD
46273,0.1,20,512,0.881858775448422,1,relu,0,lecun_uniform,2,0,SGD
43652,0.01,50,256,0.8818398546885642,100,selu,0.1,he_uniform,2,0,SGD
21427,0.001,20,100,0.8818209339287066,100,selu,0.5,uniform,2,0,SGD
30919,0.01,20,100,0.8818209339287066,20,softsign,0.5,he_uniform,2,0,SGD
42607,0.01,20,2048,0.8818209339287066,20,selu,0,he_uniform,5,0,SGD
49647,0.1,100,100,0.8818209339287066,50,relu,0.7,lecun_uniform,2,0,SGD
28711,0.01,20,512,0.8818209339287065,20,softsign,0,he_uniform,2,0,SGD
34768,0.01,200,512,0.8818209339287065,50,tanh,0.5,lecun_uniform,2,0,SGD
36733,0.01,20,256,0.8817830924089912,50,tanh,0.7,he_uniform,2,0,SGD
42744,0.01,1000,100,0.8817830924089912,100,selu,0.1,lecun_uniform,2,0,SGD
43966,0.01,200,256,0.8817830924089912,100,selu,0.5,lecun_uniform,5,0,SGD
26134,0.01,200,512,0.8817830924089911,100,relu,0.5,uniform,2,0,SGD
31303,0.01,20,512,0.8817830924089911,20,softsign,0.7,lecun_uniform,2,0,SGD
24359,0.01,500,256,0.8817452508892758,100,relu,0.1,lecun_uniform,2,0,SGD
27808,0.01,200,256,0.8817452508892758,50,softsign,0,lecun_uniform,2,0,SGD
44174,0.01,50,100,0.8817452508892758,50,selu,0.5,normal,2,0,SGD
48862,0.1,200,256,0.8817452508892758,100,relu,0.5,normal,5,0,SGD
21524,0.001,50,512,0.8817452508892757,100,selu,0.5,uniform,2,0,SGD
29951,0.01,500,2048,0.8817452508892757,100,softsign,0.1,he_uniform,5,0,SGD
35295,0.01,100,256,0.8817452508892757,50,tanh,0.5,uniform,2,0,SGD
36109,0.01,20,100,0.8817452508892757,50,tanh,0.7,normal,2,0,SGD
36405,0.01,100,100,0.8817452508892757,100,tanh,0.7,uniform,2,0,SGD
44014,0.01,200,512,0.8817452508892757,100,selu,0.5,lecun_uniform,5,0,SGD
44056,0.01,200,2048,0.8817452508892757,50,selu,0.5,lecun_uniform,5,0,SGD
10027,0.001,20,512,0.8817263301294179,100,tanh,0,uniform,5,0,SGD
35973,0.01,100,2048,0.8817074093695604,100,tanh,0.7,lecun_uniform,2,0,SGD
30189,0.01,100,512,0.8817074093695603,100,softsign,0.5,lecun_uniform,5,0,SGD
44040,0.01,1000,2048,0.8817074093695603,100,selu,0.5,lecun_uniform,2,0,SGD
48599,0.1,500,512,0.8816884886097026,100,relu,0.5,lecun_uniform,2,0,SGD
25495,0.01,20,256,0.8816884886097025,20,relu,0.5,lecun_uniform,2,0,SGD
29275,0.01,20,256,0.8816884886097025,100,softsign,0.1,normal,5,0,SGD
25454,0.01,50,100,0.8816695678498448,50,relu,0.5,lecun_uniform,2,0,SGD
45517,0.01,20,5,0.8816695678498448,50,selu,0.7,uniform,2,0,SGD
49070,0.1,50,100,0.8816506470899872,50,relu,0.5,uniform,2,0,SGD
36741,0.01,100,256,0.8816317263301294,100,tanh,0.7,he_uniform,2,0,SGD
44601,0.01,100,2048,0.8816317263301294,20,selu,0.5,uniform,2,0,SGD
45615,0.01,100,100,0.8816317263301294,50,selu,0.7,uniform,2,0,SGD
49015,0.1,20,10,0.8816317263301294,20,relu,0.5,uniform,2,0,SGD
25549,0.01,20,512,0.8816317263301293,50,relu,0.5,lecun_uniform,2,0,SGD
36163,0.01,20,256,0.8816317263301293,100,tanh,0.7,normal,2,0,SGD
36439,0.01,20,256,0.8816317263301293,20,tanh,0.7,uniform,2,0,SGD
35372,0.01,50,512,0.8816128055702717,100,tanh,0.5,uniform,5,0,SGD
48789,0.1,100,100,0.8816128055702717,100,relu,0.5,normal,2,0,SGD
25508,0.01,50,256,0.881593884810414,100,relu,0.5,lecun_uniform,2,0,SGD
31269,0.01,100,256,0.881593884810414,100,softsign,0.7,lecun_uniform,2,0,SGD
34719,0.01,100,256,0.881593884810414,50,tanh,0.5,lecun_uniform,2,0,SGD
34726,0.01,200,256,0.881593884810414,100,tanh,0.5,lecun_uniform,2,0,SGD
43952,0.01,50,256,0.8815938848104139,20,selu,0.5,lecun_uniform,5,0,SGD
30547,0.01,20,5,0.8815560432906986,100,softsign,0.5,uniform,2,0,SGD
35366,0.01,50,512,0.8815560432906986,50,tanh,0.5,uniform,5,0,SGD
47495,0.1,500,2048,0.8815560432906986,100,relu,0.1,lecun_uniform,2,0,SGD
7747,0.001,20,2048,0.8815560432906985,100,softsign,0.5,uniform,2,0,SGD
38845,0.01,20,2048,0.8815560432906985,50,sigmoid,0.1,uniform,2,0,SGD
31358,0.01,50,2048,0.8815182017709832,50,softsign,0.7,lecun_uniform,2,0,SGD
49399,0.1,20,256,0.8814803602512677,20,relu,0.5,he_uniform,2,0,SGD
26756,0.01,50,2048,0.8814803602512676,100,relu,0.7,lecun_uniform,2,0,SGD
44026,0.01,200,2048,0.8814803602512676,20,selu,0.5,lecun_uniform,2,0,SGD
30259,0.01,20,5,0.8814425187315523,100,softsign,0.5,normal,2,0,SGD
43984,0.01,200,512,0.8814046772118369,50,selu,0.5,lecun_uniform,2,0,SGD
35709,0.01,100,2048,0.8813668356921215,100,tanh,0.5,he_uniform,5,0,SGD
45379,0.01,20,256,0.8813668356921215,100,selu,0.7,normal,2,0,SGD
5923,0.001,20,256,0.8813668356921214,100,softsign,0.1,lecun_uniform,2,0,SGD
12349,0.001,20,2048,0.8813668356921214,50,tanh,0.5,uniform,2,0,SGD
35637,0.01,100,512,0.8813479149322637,100,tanh,0.5,he_uniform,2,0,SGD
26155,0.01,20,512,0.881328994172406,100,relu,0.5,uniform,5,0,SGD
30806,0.01,50,2048,0.8813100734125483,50,softsign,0.5,uniform,5,0,SGD
47361,0.1,100,100,0.8813100734125482,20,relu,0.1,lecun_uniform,5,0,SGD
35960,0.01,50,2048,0.8812911526526905,20,tanh,0.7,lecun_uniform,2,0,SGD
43078,0.01,200,256,0.8812911526526905,100,selu,0.1,normal,2,0,SGD
47726,0.1,50,512,0.8812911526526905,50,relu,0.1,normal,2,0,SGD
48065,0.1,500,2048,0.8812911526526905,50,relu,0.1,uniform,2,0,SGD
47048,0.1,50,100,0.8812722318928328,20,relu,0,he_uniform,2,0,SGD
10533,0.001,100,256,0.8812533111329751,100,tanh,0.1,lecun_uniform,2,0,SGD
23167,0.01,20,100,0.8812533111329751,20,relu,0,lecun_uniform,5,0,SGD
37076,0.01,50,512,0.8812533111329751,100,sigmoid,0,lecun_uniform,2,0,SGD
26421,0.01,100,512,0.881253311132975,100,relu,0.5,he_uniform,2,0,SGD
30175,0.01,20,512,0.8812154696132597,20,softsign,0.5,lecun_uniform,5,0,SGD
35599,0.01,20,256,0.8812154696132597,20,tanh,0.5,he_uniform,5,0,SGD
36836,0.01,50,2048,0.8812154696132597,100,tanh,0.7,he_uniform,2,0,SGD
47207,0.1,500,2048,0.8812154696132597,100,relu,0,he_uniform,2,0,SGD
30086,0.01,50,100,0.8812154696132596,50,softsign,0.5,lecun_uniform,5,0,SGD
43171,0.01,20,2048,0.8812154696132596,100,selu,0.1,normal,2,0,SGD
35107,0.01,20,2048,0.881196548853402,100,tanh,0.5,normal,2,0,SGD
49353,0.1,100,100,0.8811965488534019,20,relu,0.5,he_uniform,2,0,SGD
49479,0.1,100,512,0.8811965488534019,50,relu,0.5,he_uniform,5,0,SGD
34833,0.01,100,2048,0.8811776280935443,20,tanh,0.5,lecun_uniform,5,0,SGD
35822,0.01,50,100,0.8811776280935443,50,tanh,0.7,lecun_uniform,2,0,SGD
5149,0.001,20,2048,0.8811776280935442,50,softsign,0,normal,2,0,SGD
49414,0.1,200,256,0.8811587073336865,100,relu,0.5,he_uniform,2,0,SGD
12379,0.001,20,2048,0.8811397865738289,100,tanh,0.5,uniform,5,0,SGD
44566,0.01,200,512,0.8811397865738289,100,selu,0.5,uniform,2,0,SGD
48825,0.1,100,256,0.8811397865738289,20,relu,0.5,normal,2,0,SGD
45637,0.01,20,100,0.8811019450541134,50,selu,0.7,uniform,5,0,SGD
49703,0.1,500,256,0.8811019450541133,100,relu,0.7,lecun_uniform,2,0,SGD
46918,0.1,200,2048,0.8810830242942558,100,relu,0,uniform,2,0,SGD
48598,0.1,200,512,0.8810830242942557,100,relu,0.5,lecun_uniform,2,0,SGD
30142,0.01,200,256,0.881064103534398,100,softsign,0.5,lecun_uniform,5,0,SGD
31741,0.01,20,10,0.881064103534398,50,softsign,0.7,uniform,2,0,SGD
33113,0.01,500,2048,0.8810641035343979,50,tanh,0,uniform,5,0,SGD
48824,0.1,50,256,0.8810641035343979,20,relu,0.5,normal,2,0,SGD
44294,0.01,50,512,0.8810262620146826,50,selu,0.5,normal,5,0,SGD
45134,0.01,50,512,0.8810262620146826,50,selu,0.7,lecun_uniform,2,0,SGD
10507,0.001,20,100,0.8810262620146825,100,tanh,0.1,lecun_uniform,5,0,SGD
32471,0.01,500,512,0.8810262620146825,100,tanh,0,lecun_uniform,2,0,SGD
29156,0.01,50,10,0.8809884204949672,100,softsign,0.1,normal,2,0,SGD
29349,0.01,100,2048,0.8809884204949671,100,softsign,0.1,normal,2,0,SGD
45711,0.01,100,512,0.880988420494967,50,selu,0.7,uniform,2,0,SGD
48502,0.1,200,100,0.8809694997351094,100,relu,0.5,lecun_uniform,2,0,SGD
29299,0.01,20,512,0.8809505789752516,100,softsign,0.1,normal,2,0,SGD
30022,0.01,200,10,0.8809505789752516,100,softsign,0.5,lecun_uniform,2,0,SGD
36524,0.01,50,512,0.8809505789752516,100,tanh,0.7,uniform,5,0,SGD
47695,0.1,20,256,0.880931658215394,20,relu,0.1,normal,5,0,SGD
49400,0.1,50,256,0.8809316582153939,20,relu,0.5,he_uniform,2,0,SGD
11204,0.001,50,2048,0.8809127374555362,100,tanh,0.1,uniform,2,0,SGD
31957,0.01,20,2048,0.8809127374555362,50,softsign,0.7,uniform,5,0,SGD
35631,0.01,100,512,0.8809127374555362,50,tanh,0.5,he_uniform,2,0,SGD
11683,0.001,20,256,0.8808748959358208,100,tanh,0.5,lecun_uniform,2,0,SGD
30631,0.01,20,100,0.8808748959358208,20,softsign,0.5,uniform,2,0,SGD
35350,0.01,200,512,0.8808748959358208,100,tanh,0.5,uniform,2,0,SGD
44895,0.01,100,2048,0.880855975175963,50,selu,0.5,he_uniform,2,0,SGD
32133,0.01,100,256,0.8808370544161054,100,softsign,0.7,he_uniform,2,0,SGD
35540,0.01,50,100,0.8808370544161054,100,tanh,0.5,he_uniform,2,0,SGD
45949,0.01,20,256,0.8808370544161054,50,selu,0.7,he_uniform,2,0,SGD
26133,0.01,100,512,0.8807992128963898,100,relu,0.5,uniform,2,0,SGD
35919,0.01,100,512,0.8807992128963898,50,tanh,0.7,lecun_uniform,2,0,SGD
49210,0.1,200,2048,0.8807613713766747,20,relu,0.5,uniform,2,0,SGD
47433,0.1,100,512,0.8807613713766745,20,relu,0.1,lecun_uniform,2,0,SGD
48046,0.1,200,512,0.8807613713766745,100,relu,0.1,uniform,5,0,SGD
7171,0.001,20,2048,0.8807613713766744,100,softsign,0.5,lecun_uniform,2,0,SGD
35239,0.01,20,100,0.8807613713766744,20,tanh,0.5,uniform,2,0,SGD
35083,0.01,20,512,0.8807424506168168,100,tanh,0.5,normal,5,0,SGD
25551,0.01,100,512,0.8807235298569591,50,relu,0.5,lecun_uniform,2,0,SGD
26995,0.01,20,512,0.8807235298569591,100,relu,0.7,normal,2,0,SGD
30524,0.01,50,2048,0.880723529856959,100,softsign,0.5,normal,5,0,SGD
34823,0.01,500,2048,0.880723529856959,100,tanh,0.5,lecun_uniform,2,0,SGD
44637,0.01,100,2048,0.880723529856959,100,selu,0.5,uniform,5,0,SGD
49168,0.1,200,512,0.880723529856959,50,relu,0.5,uniform,2,0,SGD
33668,0.01,50,2048,0.8807046090971014,100,tanh,0.1,lecun_uniform,2,0,SGD
13411,0.001,20,256,0.8806856883372437,100,tanh,0.7,uniform,2,0,SGD
34761,0.01,100,512,0.8806856883372436,20,tanh,0.5,lecun_uniform,2,0,SGD
49408,0.1,200,256,0.8806667675773859,50,relu,0.5,he_uniform,2,0,SGD
31555,0.01,20,256,0.8806478468175282,100,softsign,0.7,normal,2,0,SGD
32433,0.01,100,256,0.8806478468175282,20,tanh,0,lecun_uniform,5,0,SGD
46577,0.1,500,512,0.8806289260576705,50,relu,0,normal,2,0,SGD
20997,0.001,100,2048,0.8806100052978127,100,selu,0.5,lecun_uniform,2,0,SGD
35422,0.01,200,2048,0.8806100052978127,100,tanh,0.5,uniform,5,0,SGD
44215,0.01,20,256,0.8806100052978127,20,selu,0.5,normal,2,0,SGD
47425,0.1,20,512,0.8806100052978127,1,relu,0.1,lecun_uniform,2,0,SGD
31100,0.01,50,2048,0.880591084537955,100,softsign,0.5,he_uniform,5,0,SGD
6451,0.001,20,100,0.8805721637780973,100,softsign,0.1,uniform,2,0,SGD
35684,0.01,50,2048,0.8805721637780973,100,tanh,0.5,he_uniform,2,0,SGD
38852,0.01,50,2048,0.8805721637780973,100,sigmoid,0.1,uniform,2,0,SGD
48031,0.1,20,512,0.8805721637780973,20,relu,0.1,uniform,5,0,SGD
25741,0.01,20,100,0.8805532430182397,50,relu,0.5,normal,2,0,SGD
46287,0.1,100,512,0.8805532430182396,50,relu,0,lecun_uniform,2,0,SGD
29733,0.01,100,10,0.8805343222583819,100,softsign,0.1,he_uniform,2,0,SGD
31243,0.01,20,100,0.8805343222583819,100,softsign,0.7,lecun_uniform,5,0,SGD
48791,0.1,500,100,0.8805343222583819,100,relu,0.5,normal,2,0,SGD
49405,0.1,20,256,0.8805154014985243,50,relu,0.5,he_uniform,2,0,SGD
26371,0.01,20,256,0.8805154014985241,100,relu,0.5,he_uniform,2,0,SGD
26197,0.01,20,2048,0.8804964807386665,50,relu,0.5,uniform,5,0,SGD
26605,0.01,20,100,0.8804964807386665,50,relu,0.7,lecun_uniform,2,0,SGD
34553,0.01,500,2048,0.8804964807386665,50,tanh,0.1,he_uniform,5,0,SGD
35408,0.01,50,2048,0.8804964807386665,20,tanh,0.5,uniform,5,0,SGD
47065,0.1,20,100,0.8804964807386665,1,relu,0,he_uniform,5,0,SGD
30783,0.01,100,2048,0.8804964807386664,50,softsign,0.5,uniform,2,0,SGD
36829,0.01,20,2048,0.8804964807386664,50,tanh,0.7,he_uniform,2,0,SGD
5684,0.001,50,512,0.8804586392189511,100,softsign,0,he_uniform,2,0,SGD
30141,0.01,100,256,0.8804586392189511,100,softsign,0.5,lecun_uniform,5,0,SGD
31351,0.01,20,2048,0.8804586392189511,20,softsign,0.7,lecun_uniform,2,0,SGD
35654,0.01,50,512,0.8804586392189511,50,tanh,0.5,he_uniform,5,0,SGD
35828,0.01,50,100,0.8804586392189511,100,tanh,0.7,lecun_uniform,2,0,SGD
46184,0.1,50,100,0.8804207976992356,20,relu,0,lecun_uniform,2,0,SGD
21517,0.001,20,512,0.8804207976992355,50,selu,0.5,uniform,2,0,SGD
43111,0.01,20,512,0.8804018769393778,20,selu,0.1,normal,2,0,SGD
28977,0.01,100,256,0.8803829561795202,20,softsign,0.1,lecun_uniform,5,0,SGD
29086,0.01,200,2048,0.8803829561795202,100,softsign,0.1,lecun_uniform,5,0,SGD
47468,0.1,50,512,0.8803829561795202,100,relu,0.1,lecun_uniform,5,0,SGD
43840,0.01,200,10,0.8803829561795201,50,selu,0.5,lecun_uniform,2,0,SGD
33634,0.01,200,512,0.8803451146598047,20,tanh,0.1,lecun_uniform,5,0,SGD
37117,0.01,20,2048,0.8803451146598047,50,sigmoid,0,lecun_uniform,2,0,SGD
43959,0.01,100,256,0.8803072731400894,50,selu,0.5,lecun_uniform,5,0,SGD
6307,0.001,20,2048,0.8803072731400893,100,softsign,0.1,normal,2,0,SGD
37693,0.01,20,2048,0.8803072731400893,50,sigmoid,0,uniform,2,0,SGD
44757,0.01,100,100,0.8803072731400893,100,selu,0.5,he_uniform,2,0,SGD
32251,0.01,20,2048,0.880269431620374,100,softsign,0.7,he_uniform,5,0,SGD
4724,0.001,50,100,0.8802694316203739,100,softsign,0,lecun_uniform,2,0,SGD
34767,0.01,100,512,0.8802694316203739,50,tanh,0.5,lecun_uniform,2,0,SGD
44607,0.01,100,2048,0.8802694316203739,50,selu,0.5,uniform,2,0,SGD
49736,0.1,50,512,0.8802694316203737,20,relu,0.7,lecun_uniform,2,0,SGD
22723,0.001,20,2048,0.8802315901006584,100,selu,0.7,uniform,2,0,SGD
34784,0.01,50,512,0.8802315901006584,20,tanh,0.5,lecun_uniform,5,0,SGD
45428,0.01,50,512,0.8802315901006584,100,selu,0.7,normal,2,0,SGD
49688,0.1,50,256,0.8801937485809431,20,relu,0.7,lecun_uniform,2,0,SGD
26318,0.01,50,100,0.880193748580943,50,relu,0.5,he_uniform,2,0,SGD
29878,0.01,200,512,0.880193748580943,100,softsign,0.1,he_uniform,2,0,SGD
34375,0.01,20,100,0.880193748580943,20,tanh,0.1,he_uniform,2,0,SGD
44631,0.01,100,2048,0.880193748580943,50,selu,0.5,uniform,5,0,SGD
48498,0.1,1000,100,0.880193748580943,50,relu,0.5,lecun_uniform,2,0,SGD
10579,0.001,20,512,0.8801937485809429,100,tanh,0.1,lecun_uniform,2,0,SGD
32221,0.01,20,2048,0.8801559070612276,50,softsign,0.7,he_uniform,2,0,SGD
44263,0.01,20,512,0.8801559070612276,20,selu,0.5,normal,2,0,SGD
44479,0.01,20,100,0.8801559070612276,20,selu,0.5,uniform,5,0,SGD
1363,0.001,20,512,0.8801559070612275,100,relu,0.1,lecun_uniform,2,0,SGD
33333,0.01,100,512,0.8801559070612275,100,tanh,0,he_uniform,2,0,SGD
24981,0.01,100,512,0.8801369863013698,100,relu,0.1,uniform,2,0,SGD
33527,0.01,500,100,0.8801180655415122,100,tanh,0.1,lecun_uniform,2,0,SGD
29869,0.01,20,512,0.8801180655415121,50,softsign,0.1,he_uniform,2,0,SGD
31268,0.01,50,256,0.8801180655415121,100,softsign,0.7,lecun_uniform,2,0,SGD
25051,0.01,20,2048,0.8800802240217968,100,relu,0.1,uniform,5,0,SGD
34670,0.01,50,100,0.8800802240217968,50,tanh,0.5,lecun_uniform,2,0,SGD
43936,0.01,200,256,0.8800802240217968,50,selu,0.5,lecun_uniform,2,0,SGD
